Year,Id,Name,Incumbent/Challenger/OpenSeat,Party Code,Party Designation,Total Receipts,Authorized Transfers From,Total Disbursements,Transfers to Authorized,Beginning Cash,Ending Cash,Contrib from Candidate,Loans from Candidate,Other Loans,Candidate Loan Repayments,Other Loan Repayments,Debts Owed By,Total Individual Contributions,State,District,Spec Elec Status,Primary Elec Status,Runoff Elec Status,General Elec Status,General Election Percentage,Contributions from Other Committees,Contributions from Party Committees,Ending Date,Refunds to Individuals,Refunds to Committees
2004,H0WA02080,"LARSEN, RICHARD RAY",I,1,DEM,1567289,0,1412604,0,23572,178256,0,0,0,0,0,0,909359,WA,2,,W,,W,63,631063,4234,12312004,3000,1500
2004,H4WA08097,"LEE, CONRAD",O,2,REP,259368,0,258453,0,0,913,0,120000,0,20000,0,100000,139023,WA,8,,,,,0,0,0,12312004,0,0
2004,H4WA09038,"LORD, PAUL J",,2,REP,7660,0,7660,0,0,0,4410,0,0,0,0,0,3250,WA,9,,W,,L,34,0,0,12312004,0,0
2004,H2WA04116,"MASON, CRAIG A",,1,DEM,17062,0,18931,0,2120,250,0,5821,0,0,0,51266,9083,WA,4,,,,,0,0,2000,12312004,0,0
2004,H4WA04054,"MATHESON, SANDRA JEANNE",,1,DEM,427536,0,404802,0,0,22735,21230,25000,0,0,0,25000,295888,WA,4,,W,,L,37,74201,10337,12312004,4178,0
2004,H8WA07132,"MCDERMOTT, JAMES ADELBERT",I,1,DEM,379513,0,437147,0,88172,30538,0,0,0,0,0,0,261786,WA,7,,W,,W,80,115594,0,12312004,0,0
2004,H4WA05077,"MCMORRIS, CATHY",O,2,REP,1655761,264662,1537540,0,0,118221,0,0,0,0,0,48137,829196,WA,5,,W,,W,59,530612,15700,12312004,3050,0
2004,H4WA05101,"MIELKE, TODD",O,2,REP,34042,0,34043,0,0,0,250,0,0,0,0,0,33792,WA,5,,,,,0,0,0,3312004,22605,0
2004,H4WA08071,"REICHERT, DAVE",O,2,REP,1578632,270661,1569196,0,0,9435,0,0,100,0,100,66495,800225,WA,8,,W,,W,51,476800,29000,12312004,400,1000
2004,H4WA08105,"ROSS, DAVE",O,1,DEM,1453019,9310,1446406,0,0,6613,4000,0,0,0,0,0,1117986,WA,8,,W,,L,46,314737,6964,12312004,0,0
2004,H4WA05051,"SHEAHAN, LARRY L",O,2,REP,342529,0,339669,0,0,2858,0,135000,0,0,0,142447,191144,WA,5,,,,,0,2850,10000,12312004,255,0
2004,H4WA02124,"SINCLAIR, SUZANNE LORENZ",,2,REP,38741,0,38740,0,0,0,338,0,0,0,0,0,38266,WA,2,,W,,L,33,0,0,11222004,0,0
2004,H6WA09025,"SMITH, D ADAM",I,1,DEM,763390,0,527669,0,98748,334469,0,0,0,0,0,0,381947,WA,9,,W,,W,63,375542,0,12312004,0,3000
2004,H4WA01183,"STARK, ROGER A MD",,2,REP,280227,0,280408,0,0,0,0,200000,0,184647,0,15352,66587,WA,1,,,,,0,13500,0,3312004,41705,13500
2004,H4WA05069,"STERK, MARK",O,2,REP,10897,0,10897,0,0,0,0,0,0,0,0,0,10883,WA,5,,,,,0,0,0,3312004,760,0
2004,H4WA05119,"SULLIVAN, CRAIG",O,1,DEM,21,0,21,0,0,0,21,0,0,0,0,0,0,WA,5,,,,,0,0,0,12312004,0,0
2004,H4WA08063,"TEBELIUS, DIANE",O,2,REP,484452,0,474483,0,0,9969,5581,40000,0,0,0,40000,436098,WA,8,,,,,0,2500,0,12312004,56535,0
2004,H4WA04062,"WRIGHT, RICHARD KENNETH",,1,DEM,102492,0,102491,0,0,0,102307,0,0,0,0,0,0,WA,4,,,,,0,0,4,9302004,0,0
2004,H4WI01114,"AULABAUGH, NORMAN RICHARD",,3,IND,29075,0,27604,0,0,1471,925,26925,0,0,0,26925,1225,WI,1,,W,,L,1,0,0,11222004,0,0
2004,H8WI00018,"BALDWIN, TAMMY",I,1,DEM,1709070,0,1448889,138000,72028,332208,0,0,0,0,0,10000,1419986,WI,2,,W,,W,47,281227,187,12312004,20,0
2004,H4WI04191,"BOYLE, GERALD H",O,2,REP,91048,0,81298,0,0,9750,34800,0,0,0,0,18388,52498,WI,4,,W,,L,28,2400,1350,12312004,0,0
2004,H4WI04167,"CARPENTER, TIMOTHY W",O,1,DEM,266164,0,265974,200,0,188,3505,16500,0,1500,0,18300,221406,WI,4,,,,,0,18012,0,12312004,13000,0
2004,H4WI04159,"FLYNN, MATTHEW J",O,1,DEM,690449,0,682675,762,0,7772,2440,91750,0,0,0,0,568738,WI,4,,,,,0,19665,0,11222004,30650,0
2004,H8WI00026,"GREEN, MARK A",I,2,REP,1040373,0,433513,0,724646,1331508,0,0,0,0,0,0,615092,WI,8,,W,,W,70,386266,0,12312004,512,200
2004,H8WI02105,"GREER, RONNIE B",C,2,REP,40175,0,7911,0,4870,-2811,0,3450,0,0,0,0,36650,WI,2,,,,,0,0,75,6302004,0,0
2004,H4WI06022,"HALL, JEFFERY CHARLES",,1,DEM,9753,0,4333,0,0,5420,0,0,0,0,0,0,7853,WI,6,,W,,L,30,400,1500,10132004,0,0
2004,H2WI02108,"HEM, EUGENE A",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,5,,,,L,0,0,0,10152004,0,0
2004,H4WI04142,"HOZE, COREY ROBERT",O,2,REP,146052,0,144287,0,0,1764,7941,0,0,0,0,13,119159,WI,4,,,,,0,17848,250,12312004,0,0
2004,H4WI05057,"KENNEDY, BRYAN LEIGH WOODFORD",,1,DEM,281226,0,267814,536,0,13509,2683,31500,0,1500,0,30000,157057,WI,5,,W,,L,24,89485,500,12312004,6000,0
2004,H6WI03099,"KIND, RONALD JAMES",I,1,DEM,1028469,0,1189099,0,395375,234745,0,0,500,0,0,500,540169,WI,3,,W,,W,56,473875,3324,12312004,0,500
2004,H4WI05073,"KOHLENBERG, GARY",,1,DEM,149009,0,145436,0,0,3572,989,11634,46800,0,46800,11634,88595,WI,5,,,,,0,0,0,12312004,9900,0
2004,H4WI04175,"KRUG, SHIRLEY",O,1,DEM,287873,0,287592,0,0,280,2438,135000,0,135000,0,0,142122,WI,4,,,,,0,5250,0,12312004,0,0
2004,H4WI08069,"LECLAIR, DORTHEA M (DOTTIE)",,1,DEM,13191,0,11160,0,0,2029,465,0,0,0,0,0,8526,WI,8,,W,,L,29,0,4199,12312004,0,0
2004,H4WI01106,"LOEFFLER-BELL, CHESTER RICHARD",,1,DEM,22935,0,20909,0,0,2022,0,0,0,0,0,0,16235,WI,1,,,,,0,6500,200,12312004,0,0
2004,H4WI02054,"MAGNUM, DAVID ROBERT",,2,REP,669592,0,660833,0,0,17249,22000,327000,0,0,0,327000,312024,WI,2,,W,,L,36,7570,350,12312004,0,0
2004,H4WI04183,"MOORE, GWENDOLYNNE",O,1,DEM,1086216,0,933653,0,0,152547,0,0,0,0,0,0,755437,WI,4,,W,,W,69,330777,0,12312004,2399,250
2004,H6WI07033,"OBEY, DAVID R",I,1,DEM,1210575,0,775009,0,219105,658015,0,0,0,0,0,0,497951,WI,7,,W,,W,86,709581,128,12312004,1900,0
2004,H4WI04233,"PAGELS, ERNEST J JR",,2,REP,14200,0,13196,0,0,1004,14200,0,0,0,0,0,0,WI,5,,,,,0,0,0,11222004,0,0
2004,H0WI06061,"PETRI, TOM",I,2,REP,698042,0,478540,0,746839,966340,0,0,0,0,0,0,257744,WI,6,,W,,W,67,422641,644,12312004,0,0
2004,H8WI01024,"RYAN, PAUL D",I,2,REP,1374025,0,849365,0,587879,1112581,0,0,0,0,0,0,728572,WI,1,,W,,W,65,620587,100,12312004,1070,5000
2004,H4WI03110,"SCHULTZ, DALE W",,2,REP,552215,0,531538,0,0,20676,0,0,0,0,0,5800,380313,WI,3,,W,,L,43,134530,37372,12312004,2000,0
2004,H8WI09050,"SENSENBRENNER, F JAMES JR",I,2,REP,806716,0,655901,0,401006,551819,0,0,0,0,0,0,292163,WI,5,,W,,W,0,510789,500,12312004,600,600
2004,H4WI01064,"THOMAS, JEFFREY C",C,1,DEM,21848,0,41246,0,5,0,6149,15699,0,16243,0,371812,0,WI,1,,W,,L,32,0,0,12312004,0,0
2004,H4WI05065,"WHITACRE, STEVEN VINCENT",,1,DEM,5733,0,5340,0,0,394,0,0,0,0,0,0,5633,WI,5,,,,,0,0,0,12312004,2567,0
2004,H0WV02138,"CAPITO, SHELLEY MOORE",I,2,REP,1604880,0,1654898,0,132558,82539,0,0,0,0,0,0,740109,WV,2,,W,,W,57,844084,4161,12312004,3250,0
2004,H4WV03062,"GEARHEART, GARY MARTIN",,2,REP,11905,0,11570,0,0,332,0,5000,0,0,0,5000,6905,WV,3,,,,,0,0,0,12312004,0,0
2004,H2WV01029,"MOLLOHAN, ALAN B",I,1,DEM,562552,0,524011,0,70507,109045,0,0,0,0,0,0,403352,WV,1,,W,,W,68,159050,0,12312004,250,0
2004,H6WV04057,"RAHALL, NICK J II M C",I,1,DEM,539122,0,930079,0,1630577,1239621,0,0,0,0,0,0,220973,WV,3,,W,,W,65,249644,0,12312004,0,2500
2004,H4WV03047,"SNUFFER, RICHARD RAY",,2,REP,84520,0,80609,0,0,4890,18028,0,0,0,0,28358,53940,WV,3,,W,,L,34,12550,0,12312004,0,0
2004,H4WV02023,"SWINT, HOWARD",,1,DEM,16542,0,15895,0,0,3236,16442,0,0,0,0,0,0,WV,2,,,,,0,0,0,12312004,0,0
2004,H4WV02031,"TURMAN IV, CHRISTOPHER MADISON",,1,DEM,167782,0,167697,0,0,82,0,32615,40000,0,0,72615,91400,WV,2,,,,,0,3750,0,12312004,0,0
2004,H4WV02049,"WELLS, ERIK PATRICK",,1,DEM,79175,0,77410,0,0,7691,0,8097,0,0,0,8098,46822,WV,2,,W,,L,41,20900,3250,12312004,0,400
2004,H4WY00147,"APPLEQUIST, MARVIN NATHANIEL III",,2,REP,3710,0,3709,0,0,0,100,0,0,0,0,0,3610,WY,0,,,,,0,0,0,9302004,0,0
2004,H4WY00113,"ASAY, BRUCE S",,2,REP,116739,0,116723,0,0,15,500,50000,0,0,0,51639,60739,WY,0,,,,,0,5500,0,12312004,0,0
2004,H4WY00121,"CASE, CALE",,2,REP,135439,0,135427,0,0,9,25000,37000,0,0,0,37000,72594,WY,0,,,,,0,100,0,12312004,0,0
2004,H4WY00055,"CUBIN, BARBARA L",I,2,REP,959028,2000,944908,16000,9500,23621,211,15000,0,15000,0,0,299978,WY,1,,W,,W,55,584549,5809,12312004,0,1152
2004,H4WY00139,"HENLEY, JOHN I.",,1,DEM,33640,0,36430,0,0,-2790,1251,14000,0,0,0,14000,18304,WY,0,,,,,0,0,0,7282004,0,0
2004,H4WY01038,"LADD, EDWARD LOWELL",,1,DEM,373436,0,373436,0,0,0,0,25000,0,10873,0,0,317936,WY,0,,W,,L,41,30500,0,12022004,0,0
2004,P40003170,"ASHBY, STEPHAN BLAKE",,2,REP,8513,0,8513,0,0,0,6810,1500,0,1500,0,0,60,0,0,?,?,?,?,??,0,0,3312004,0,0
2004,P40002537,"BADNARIK, MICHAEL",,3,LIB,1093013,0,1073940,0,0,19602,5026,0,0,0,0,0,1027503,0,0,?,?,?,?,??,520,0,12312004,10165,0
2004,P80002827,"BARNETT, DANIEL JAMES",,3,OTH,3000,16500,200,15000,0,0,200,0,5000,5000,5000,5000,0,0,0,?,?,?,?,??,0,5000,1012005,0,0
2004,P00003491,"BAUER, GARY L",O,2,REP,89922,0,87447,0,1106,3579,0,0,0,0,0,98103,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P80000516,"BRADLEY, BILL",O,1,DEM,3678,0,26764,0,28117,5028,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002552,"BRAUN, CAROL MOSELEY",,1,DEM,627869,0,623347,0,0,4518,14847,0,0,0,0,262254,543705,0,0,?,?,?,?,??,41273,0,12312004,6000,2000
2004,P40003139,"BRAUN, HARRY WILLIAM III",,1,DEM,1435,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,11022004,0,0
2004,P40002669,"BROUGHMAN, DEWEY R",,1,DEM,86,0,4,0,0,0,0,0,0,0,0,1240,0,0,0,?,?,?,?,??,0,0,2142004,0,0
2004,P40003337,"BROWN, WALTER F (WALT)",,3,OTH,2060,0,255,0,0,1804,0,0,0,0,0,0,2060,0,0,?,?,?,?,??,0,0,3312004,0,0
2004,P80000805,"BUCHANAN, PATRICK J",O,3,REF,20514,0,11441,0,9090,1300,0,0,0,0,0,226680,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002909,"BUKEWIHGE, EDIE MRS.",,2,REP,3450,0,250,0,0,3200,0,3000,0,0,0,3000,450,0,0,?,?,?,?,??,0,0,9302003,0,0
2004,P00000455,"BUSH, GEORGE",C,2,REP,0,0,6700,0,6702,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,,0,0
2004,P00003335,"BUSH, GEORGE W",I,2,REP,374659453,8078088,359189822,7430652,74303109,20660222,0,0,6500000,6500015,0,1704871,271814020,0,0,?,?,?,?,??,2917017,28017,12312004,1641847,212125
2004,P00000679,"CARROLL, JERRY LEON",,3,IND,140,0,140,0,2,2,0,140,0,0,0,3345,0,0,0,,,,,0,0,0,12312004,0,0
2004,P80000268,"CARTER, WILLIE FELIX",,1,DEM,25700,0,25726,0,58,35,24713,0,0,0,0,3215,886,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002271,"CAZNEAU, PATRICK LEE",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,9302004,0,0
2004,P40002792,"CLARK, WESLEY K",,1,DEM,29586662,0,29135827,0,0,447006,0,0,3335000,0,3335000,387809,17362255,0,0,?,?,?,?,??,45950,0,12312004,41107,0
2004,P20000642,"CLINTON, WILLIAM JEFFERSON",I,1,DEM,22565,0,30240,0,22375,15726,0,0,0,0,0,319630,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40003097,"COBB, DAVID KEITH",,3,OTH,493723,0,385707,0,0,108014,0,0,0,0,4926,4926,493016,0,0,?,?,?,?,??,0,707,12312004,0,0
2004,P00003343,"CROW, RANDOLPH WILSON",,1,DEM,20939,0,20939,0,0,0,13996,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40001109,"DE BUONAPARTE, HRMCAESAR ST AUGUSTINE",,3,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,10152003,0,0
2004,P40002214,"DEAN, HOWARD",,1,DEM,52733233,70344,52035790,70344,156812,854255,0,0,0,0,0,155032,51065937,0,0,,,,,0,6500,0,12312004,348662,200
2004,P60003308,"DORNAN, ROBERT K",,2,REP,0,0,0,0,1678,1678,0,0,0,0,0,152851,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002347,"EDWARDS, JOHN",,1,DEM,33598218,962908,33596064,0,0,2155,0,0,2470613,0,2470612,145702,21884884,0,0,?,?,?,?,??,2000,0,12312004,244166,0
2004,P40002487,"ESTRADA, JOHN ANTHONY",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,3312003,0,0
2004,P20000089,"FELLURE, LOWELL JACKSON",,2,REP,3185,0,3185,0,590,590,0,3185,0,0,0,105852,0,0,0,,,,,0,0,0,12312004,0,0
2004,P40003345,"FLASH, ROCKY HURRICANE",,3,IND,4158,0,4543,0,0,76,0,4516,0,0,0,28663,100,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40003360,"FOWLER, DOUGLAS TODD",,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,9302004,0,0
2004,P00004002,"FRANK, LONNIE DANELL",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0
2004,P80000904,"GEE, HOOVER MARK",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,9302004,0,0
2004,P80000581,"GEPHARDT, RICHARD A",,1,DEM,21691129,2403521,21091591,0,0,599537,0,0,0,0,0,0,14308287,0,0,?,?,?,?,??,421747,0,12312004,51014,12666
2004,P40002040,"GIDNER, BRUCE ALLEN",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312003,0,0
2004,P40000291,"GLENN, JOHN",,1,DEM,0,0,0,0,50,50,0,0,0,0,0,2651997,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002958,"GLOVER, MILDRED WILLIAMS",,1,DEM,2385,0,0,0,2385,2385,2000,0,0,0,0,0,385,0,0,?,?,?,?,??,0,0,9302003,0,0
2004,P40003048,"GOIN-HARDING, CECILIA MARGARET",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,7312004,0,0
2004,P80000912,"GORE, AL",O,1,DEM,962466,0,8535762,0,7750693,177390,0,0,0,0,0,88000,0,0,0,?,?,?,?,??,0,0,12312004,1000,0
2004,P40002628,"GRAHAM, BOB",,1,DEM,5062434,380000,5062434,25966,0,0,0,0,0,0,0,0,4481905,0,0,?,?,?,?,??,85250,0,7312004,62550,1000
2004,P60001344,"GRAMM, WILLIAM PHILLIP",,2,REP,0,0,4626,0,14644,10011,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,9302004,0,0
2004,P20001681,"HAGELIN, JOHN SAMUEL",,3,NLP,0,0,122,0,122,0,0,0,0,0,0,89012,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P60004512,"HALL, WILLIAM A III",,3,IND,480,0,462,0,0,20,80,0,0,0,0,0,890,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002529,"HALPIN, MICHAEL",,3,IND,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,1302005,0,0
2004,P40003493,"HALSEY, STEVEN M",,3,,6124,0,10500,0,200,150,0,0,3500,40,0,7000,0,0,0,?,?,?,?,??,0,0,10202004,0,0
2004,P00003806,"HATCH, ORRIN GRANT",O,2,REP,79749,0,75910,0,1811,5649,0,0,0,0,60000,205380,67749,0,0,?,?,?,?,??,12000,0,12312004,8200,0
2004,P00003368,"HILL, CLAY OLIVER",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P80000672,"HOFF, SAMUEL B DR",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P20000550,"HOWARD, MILLIE",,2,REP,2883,0,3008,0,175,50,0,2852,0,46,0,43202,111,0,0,,,,,0,0,0,12312004,0,0
2004,P40003022,"HUNTER, DARRELL REECE",,1,DEM,532,0,515,0,0,17,532,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,9302004,0,0
2004,P40001018,"JACKSON, JESSE LOUIS",,1,DEM,272,0,220,0,8937,8993,220,0,0,0,0,124092,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P60002086,"JENKINS, MICHAEL DWAYNE",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,,0,0
2004,P00003269,"JOHNSON, DERRICK CHRISTOPHER",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,6302003,0,0
2004,P00004358,"JONES, ALFONZO MR",,1,DEM,0,0,0,0,0,0,1005,0,60000,0,0,0,0,0,0,?,?,?,?,??,0,0,10012004,0,0
2004,P20001913,"KARR, DARREN EUGENE",,3,IND,0,0,60,0,85,25,0,0,0,0,0,0,0,0,0,,,,,0,0,0,12312003,0,0
2004,P40003519,"KENNEDY, JOHN JOSEPH",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,10012004,0,0
2004,P80000235,"KERRY, JOHN F",,1,DEM,348446361,16731049,332736082,47514802,3083875,18794154,0,6387965,2561924,6387965,500000,4718175,226499744,0,0,,,,,0,322704,63154,12312004,1919730,0
2004,P60003076,"KEYES, ALAN L",O,2,REP,116395,0,119146,0,8097,5411,0,0,0,0,0,524168,150,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002545,"KUCINICH, DENNIS J",,1,DEM,13144082,0,13076700,0,0,119345,0,2000,1505000,2000,1504999,25729,8219611,0,0,?,?,?,?,??,16000,0,12312004,74205,0
2004,P40003428,"LAMARCHE, PATRICIA (VICE-PRES)",,3,OTH,493723,0,385707,0,0,108014,0,0,0,0,4926,4926,493016,0,0,?,?,?,?,??,0,707,12312004,0,0
2004,P60000452,"LAROUCHE, LYNDON H JR",,1,DEM,7174788,0,6915115,0,58552,318228,0,0,0,0,0,3238602,5441553,0,0,,,,,0,2597,0,12312004,85177,0
2004,P40002511,"LEAVERTON, GLENN D",,1,DEM,0,0,33,0,200,166,200,1500,0,0,0,1500,0,0,0,?,?,?,?,??,0,0,4102003,0,0
2004,P20001905,"LEE, ROBERT",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0
2004,P00004754,"LIEBERMAN, JOSEPH I",,1,DEM,19065173,0,18839280,0,0,226345,2000,0,0,0,0,0,14208787,0,0,?,?,?,?,??,182413,0,12312004,112876,11193
2004,P40003501,"LIVERSEIDGE, TIM",,3,PRE,0,0,5400,0,0,0,0,0,0,0,0,0,5400,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P60003266,"LUGAR, RICHARD G",,2,REP,6,0,25158,0,25151,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,,0,0
2004,P00003814,"MALONE, YEHANNA JOAN MARY",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,11222004,0,0
2004,P40003253,"MASON, JOHN CHRISTOPHER DR DO (RET)",,1,DEM,11091,0,11095,0,0,0,750,8166,0,0,0,0,0,0,0,?,?,?,?,??,0,0,1312005,0,0
2004,P40002859,"MCGAUGHEY, WILLIAM HOWARD TAFT JR",,3,IND,5266,0,5266,0,0,0,5266,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40003279,"MESPLAY, KENT PHILIP",,3,GRE,8799,0,8760,0,0,50,0,7835,0,232,0,7443,964,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002446,"MOLLENHOUR, GRADY DEAN REV JR",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,1312004,0,0
2004,P40003246,"MONTANEZ, MONTY",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P60004405,"MOOREHEAD, MONICA GAIL",,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002420,"MUADIN, JESSICA L",,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312003,0,0
2004,P00000729,"MUZYK, GEORGE ALEXANDER",,1,DEM,1350,0,1545,0,375,240,0,0,0,0,0,75,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P20000527,"NADER, RALPH",,3,IND,4665536,182305,4647372,98237,5607,23769,40544,100000,694500,0,694500,298561,2501058,0,0,?,?,?,?,??,0,250,12312004,23504,0
2004,P40002388,"NOLAN, GARY P.",,3,LIB,135239,0,137445,0,0,-2210,0,21561,0,0,0,21561,113677,0,0,?,?,?,?,??,0,0,8312004,200,0
2004,P40000382,"OGIN, FREDERICK EUGENE",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,7152004,0,0
2004,P40003451,"PARKER, JOHN THOMPSON",,3,IND,3078,0,3076,0,0,0,0,0,0,0,0,0,3078,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002305,"PENNA, FERN",,1,DEM,10133,0,13219,0,3364,274,10133,0,0,0,0,0,0,0,0,,,,,0,0,0,12312004,0,0
2004,P40003261,"PEROUTKA, MICHAEL ANTHONY",,3,,729087,0,728221,0,0,864,0,470000,0,20000,0,453055,253544,0,0,?,?,?,?,??,2500,0,12312004,1242,0
2004,P60003787,"PHILLIPS, CHARLES ANTON",,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,12312004,0,0
2004,P20001434,"PHILLIPS, HOWARD",,3,OTH,37644,0,37496,0,105,248,0,200,0,30160,0,31090,22644,0,0,?,?,?,?,??,0,1000,12312004,0,0
2004,P80002587,"QUAYLE, DAN",O,2,REP,46141,0,84453,0,38314,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002875,"RAMSEY-RASMUSSEN-KENNEDY, DIANE ELIZAB",,3,OTH,3500,0,3000,0,500,0,1200,0,0,0,0,24468,0,0,0,?,?,?,?,??,0,1200,12312003,0,0
2004,P60000668,"REAGAN, RONALD",C,2,REP,443,0,485,0,16447,16405,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,,0,0
2004,P00003772,"REED, LARRY K (VICE PRES)",,1,DEM,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002503,"ROTRAMEL, ANDREW MARK",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312003,0,0
2004,P40002990,"RUSSO, AARON",,3,IND,76380,0,76366,0,-13,0,16000,44000,0,20237,0,0,16070,0,0,?,?,?,?,??,0,0,10292004,400,0
2004,P40002917,"RUTTEN, GEORGE LOUIS",,3,IND,2217,0,3616,0,605,0,2217,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,10052004,0,0
2004,P40002321,"SAVIOR, OLOVEUSE SCORPIO",,1,DEM,5300,0,5200,0,0,0,100,0,0,0,0,0,0,0,0,,,,,0,0,0,10012004,0,0
2004,P00003962,"SCHRINER , JOSEPH CHARLES",,3,,14627,0,14545,0,13,63,4075,0,0,0,0,0,10356,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002404,"SHARPTON, REV ALFRED C",,1,DEM,1112400,0,1120954,0,723,-10332,0,183500,3500,100000,1069,567096,700250,0,0,?,?,?,?,??,4200,13225,12312004,4100,0
2004,P80000730,"SITNICK, FREDDY",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,6302004,0,0
2004,P40002099,"SPRINGFIELD, BRIAN BAKER",,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312004,0,0
2004,P40002198,"STREMSKY, KENNETH SCOT",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,3252003,0,0
2004,P40002677,"TALBOW, LEONARD DENNIS",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,12312003,0,0
2004,P00004184,"TAYLOR, JAMES",,2,REP,5409,0,5409,0,0,0,4660,0,0,0,0,0,748,0,0,?,?,?,?,??,0,0,3312004,0,0
2004,P40002479,"VAN PELT, TONY G",,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,4012004,0,0
2004,P40002602,"WALLACE, HUGH",,3,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,3312003,0,0
2004,P40003410,"WALSH, ROY EUGENE",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,1312005,0,0
2004,P40002644,"WASHINGTON, LANAKILA MR",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,??,0,0,7152003,0,0
